campaign_id,ad_type,date,spend,actions
41068a4a-9215-4041-a55a-fe873258e5fa,photo,2017-04-10,323,"[{""source2"": 65, ""action"": ""views""}]"
0a76c59d-d747-4054-b6db-2810b2b3204e,video,2017-04-25,714,"[{""action"": ""views"", ""source1"": 73}]"
ad8a40e8-76bb-4795-8c2c-43893dbc9b17,video,2017-03-09,68,"[{""action"": ""views"", ""source1"": 29}, {""action"": ""conversions"", ""source1"": 87}, {""action"": ""views"", ""source1"": 1}]"
b69125d5-98b9-4822-98ab-fa712b23e6e3,video,2017-04-05,564,"[{""source2"": 33, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 27}, {""action"": ""conversions"", ""source1"": 10}]"
760c2558-80e0-4300-850b-a5ca76388161,video,2017-04-08,597,"[{""source2"": 26, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 93}]"
df5df727-88ab-4f60-b437-431d777019ef,photo,2017-05-18,78,"[{""source2"": 68, ""action"": ""conversions""}, {""source2"": 54, ""action"": ""conversions""}, {""source2"": 42, ""action"": ""conversions""}]"
ad8a40e8-76bb-4795-8c2c-43893dbc9b17,video,2017-03-17,968,"[{""action"": ""conversions"", ""source1"": 29}, {""source2"": 9, ""action"": ""conversions""}, {""source2"": 21, ""action"": ""views""}, {""source2"": 22, ""action"": ""views""}]"
047168c5-edfd-4f9f-975e-d6d28292fc41,video,2017-03-07,0,"[{""source2"": 22, ""action"": ""views""}]"
849c3611-ad98-4b1b-a923-a8c97523b8a5,video,2017-04-03,936,"[{""source2"": 20, ""action"": ""conversions""}]"
3f33b170-341c-4af0-83e7-4d5a8ddb5ab0,video,2017-02-22,749,"[{""action"": ""views"", ""source1"": 0}, {""source2"": 83, ""action"": ""conversions""}, {""source2"": 44, ""action"": ""conversions""}]"
56df16de-7753-48af-9d10-d9c60fbd4535,video,2017-04-09,792,"[{""action"": ""conversions"", ""source1"": 91}, {""source2"": 22, ""action"": ""views""}]"
b1ba1cb9-76b2-4f39-9582-824a2b86f697,photo,2017-02-10,915,[]
c41c524f-2283-40f6-97b3-c83d21096d37,photo,2017-05-16,914,"[{""action"": ""conversions"", ""source1"": 0}]"
45b60598-1b12-41b6-bdea-db4db0cdae13,video,2017-03-15,995,"[{""source2"": 77, ""action"": ""conversions""}, {""source2"": 69, ""action"": ""views""}, {""action"": ""views"", ""source1"": 35}]"
60897796-b680-4307-a51e-270b6b2bc79a,photo,2017-04-15,951,"[{""source2"": 12, ""action"": ""conversions""}, {""source2"": 44, ""action"": ""views""}, {""source2"": 78, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 52}]"
22e444e5-e85e-4b7c-9a43-97a58f3610e0,video,2017-04-23,576,"[{""action"": ""views"", ""source1"": 44}, {""action"": ""views"", ""source1"": 1}, {""action"": ""conversions"", ""source1"": 99}, {""action"": ""conversions"", ""source1"": 12}]"
b1abc8fb-40ba-493a-89be-16c875a16e66,photo,2017-04-18,459,"[{""action"": ""conversions"", ""source1"": 90}, {""action"": ""conversions"", ""source1"": 35}]"
c72b8c45-4837-42a6-9d45-6958ba9e183d,video,2017-04-16,0,"[{""action"": ""views"", ""source1"": 33}, {""source2"": 10, ""action"": ""views""}]"
a3d664df-efa7-4c37-a19c-619c84a058a7,photo,2017-02-16,941,[]
afc66c62-ae3f-482c-8031-26081ca93a61,video,2017-03-24,500,"[{""action"": ""views"", ""source1"": 13}, {""source2"": 83, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 9}, {""source2"": 81, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 65}]"
9fd302be-e2f7-4d4b-bbaa-4fd322536894,video,2017-04-08,11,"[{""action"": ""conversions"", ""source1"": 71}, {""action"": ""conversions"", ""source1"": 6}, {""source2"": 50, ""action"": ""views""}]"
307bb28b-0106-4e8c-a372-c62f2be7713b,photo,2017-04-28,625,"[{""source2"": 41, ""action"": ""conversions""}, {""source2"": 61, ""action"": ""views""}]"
bb4eadf2-c5a0-442d-86f1-d6daaf6c68b7,photo,2017-04-02,393,"[{""source2"": 71, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 37}, {""source2"": 9, ""action"": ""conversions""}]"
fe6486f6-c7ff-45a4-bd57-8f12c080a864,photo,2017-02-15,39,"[{""action"": ""views"", ""source1"": 35}, {""source2"": 71, ""action"": ""conversions""}, {""source2"": 47, ""action"": ""views""}]"
7db12782-f6e7-4808-9c66-8b923093164b,photo,2017-04-05,97,[]
32d6ff1b-72b5-4f99-b218-6a377904e33a,photo,2017-03-27,639,"[{""action"": ""views"", ""source1"": 14}, {""source2"": 16, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 69}, {""source2"": 28, ""action"": ""conversions""}]"
37c2978e-e180-436e-aeaf-f01c03af27b2,photo,2017-02-23,491,"[{""source2"": 71, ""action"": ""views""}, {""source2"": 97, ""action"": ""views""}]"
c185b524-357e-487a-af79-6dd2a9b99229,video,2017-04-05,0,"[{""source2"": 65, ""action"": ""conversions""}, {""source2"": 26, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 98}, {""action"": ""conversions"", ""source1"": 75}]"
fd77d22b-1166-4eb3-96d9-cf22a825a8dd,video,2017-03-12,812,"[{""action"": ""views"", ""source1"": 56}, {""source2"": 88, ""action"": ""views""}, {""source2"": 76, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 73}]"
fdcc6442-2037-4168-a6b3-3c9f81a07853,photo,2017-03-06,35,"[{""action"": ""views"", ""source1"": 10}, {""action"": ""views"", ""source1"": 22}, {""source2"": 95, ""action"": ""conversions""}, {""source2"": 6, ""action"": ""views""}, {""source2"": 65, ""action"": ""conversions""}]"
641993f4-8d1b-4d47-a7a3-bef774888784,photo,2017-03-31,749,[]
641993f4-8d1b-4d47-a7a3-bef774888784,photo,2017-02-15,403,"[{""source2"": 38, ""action"": ""views""}, {""source2"": 54, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 41}]"
c3f76abb-c366-4731-86a0-5a07a7a2abaf,video,2017-03-10,817,[]
c1e6018a-f6c0-41b6-8eb9-01e08f821e0a,video,2017-04-20,72,"[{""source2"": 50, ""action"": ""views""}, {""source2"": 50, ""action"": ""views""}, {""action"": ""views"", ""source1"": 37}]"
1184d062-bf4b-46b4-8674-de3f7c9e4e78,photo,2017-04-16,806,"[{""source2"": 23, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 5}, {""source2"": 16, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 67}]"
3781913d-8265-471a-bba4-9f5776af0acf,video,2017-03-15,907,"[{""action"": ""conversions"", ""source1"": 31}, {""source2"": 59, ""action"": ""conversions""}, {""source2"": 23, ""action"": ""views""}, {""source2"": 10, ""action"": ""views""}]"
50d69443-b938-4d8f-8aa9-bb48869874ab,photo,2017-04-28,772,"[{""source2"": 69, ""action"": ""views""}, {""source2"": 9, ""action"": ""views""}, {""source2"": 62, ""action"": ""conversions""}]"
6a2619a5-4038-415c-acc0-436fe6d86f60,video,2017-03-19,0,"[{""action"": ""views"", ""source1"": 18}, {""source2"": 67, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 12}]"
6f53e037-7ea6-4940-994f-a2c5a066ceac,video,2017-02-12,670,[]
b65acbe7-94f0-4176-b6da-00ac0b5bbe54,video,2017-02-09,555,"[{""source2"": 82, ""action"": ""views""}, {""source2"": 18, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 86}]"
3fd14301-a568-459c-b341-2365f8f45e94,photo,2017-04-25,964,[]
c859b272-c38b-4351-9566-dea45cbb719e,video,2017-03-05,544,"[{""source2"": 98, ""action"": ""conversions""}]"
49511f09-e066-47fc-bbc6-652596284eeb,video,2017-03-07,483,[]
4ecea6fe-171e-438d-8934-a51f88824991,photo,2017-03-18,308,"[{""source2"": 91, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 92}]"
3ce2453e-48e0-4fea-8331-e83f789c3a57,photo,2017-02-23,755,"[{""source2"": 5, ""action"": ""views""}, {""action"": ""views"", ""source1"": 85}, {""source2"": 71, ""action"": ""conversions""}]"
7972e75f-8435-4960-b41e-6c6d962ac07a,video,2017-05-19,762,"[{""action"": ""views"", ""source1"": 34}, {""source2"": 43, ""action"": ""views""}, {""action"": ""views"", ""source1"": 18}, {""action"": ""views"", ""source1"": 67}, {""source2"": 60, ""action"": ""views""}]"
247018d4-6202-4523-b558-25cc18449b33,photo,2017-05-11,148,"[{""source2"": 38, ""action"": ""views""}, {""action"": ""views"", ""source1"": 42}]"
099915df-a5dc-4abd-a67e-6b0a47fcc8a1,photo,2017-04-17,0,"[{""action"": ""conversions"", ""source1"": 99}, {""source2"": 26, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 41}, {""source2"": 48, ""action"": ""conversions""}, {""source2"": 49, ""action"": ""views""}]"
fe552fa3-2cd2-46d0-a575-c25a9ec8110b,video,2017-04-13,614,"[{""source2"": 56, ""action"": ""conversions""}]"
a2f124ed-ac1d-4d3a-84bc-ed5de617fed1,video,2017-02-23,99,"[{""action"": ""views"", ""source1"": 29}, {""action"": ""conversions"", ""source1"": 59}]"
d53f2a00-e978-41d5-a83e-e1f55ef99039,video,2017-03-30,343,[]
05103663-2ee1-4b69-8246-6fd92546e798,video,2017-04-04,755,[]
fbdf9610-2992-4721-970c-bc5bc52f2649,video,2017-02-19,213,"[{""source2"": 59, ""action"": ""views""}]"
f84fccee-8b17-49ab-8b70-30b974f44fb2,video,2017-04-10,778,"[{""action"": ""views"", ""source1"": 13}, {""source2"": 24, ""action"": ""views""}]"
17f0e679-5a7f-49c3-817c-6f1bf86f1e62,video,2017-05-07,489,"[{""source2"": 31, ""action"": ""views""}]"
3516616e-866b-435f-a1a9-3915b024b520,video,2017-03-12,193,"[{""source2"": 6, ""action"": ""views""}]"
48c85520-6148-4c13-a151-5308ef7f65f9,video,2017-04-17,21,"[{""action"": ""views"", ""source1"": 86}, {""action"": ""views"", ""source1"": 60}, {""action"": ""views"", ""source1"": 31}, {""source2"": 97, ""action"": ""views""}, {""action"": ""views"", ""source1"": 10}]"
a3c5c3d0-beb4-4120-ab98-cf19ec98f9f1,photo,2017-02-21,0,"[{""action"": ""conversions"", ""source1"": 13}, {""source2"": 29, ""action"": ""conversions""}, {""source2"": 45, ""action"": ""conversions""}]"
b2c8ffb6-e425-465c-bfb2-5ac11f0dd22f,video,2017-02-23,490,"[{""source2"": 57, ""action"": ""conversions""}]"
d2813d03-a4e7-48ec-b2ec-bad4b6237dc7,video,2017-03-29,970,"[{""source2"": 20, ""action"": ""conversions""}]"
e878ff01-693c-44d8-8fc9-8b81fd687f26,photo,2017-03-09,526,"[{""source2"": 23, ""action"": ""views""}]"
f19c2644-ad21-41af-9f06-e95ae577983d,photo,2017-05-12,582,"[{""action"": ""conversions"", ""source1"": 83}, {""source2"": 17, ""action"": ""views""}, {""source2"": 94, ""action"": ""views""}]"
6a7c592f-7147-492c-b2da-d9ba1e8c4430,photo,2017-02-26,839,[]
bb4eadf2-c5a0-442d-86f1-d6daaf6c68b7,photo,2017-04-09,532,"[{""source2"": 97, ""action"": ""views""}, {""source2"": 57, ""action"": ""views""}]"
0649c2d7-ba59-4c45-8b06-8585d8844b29,photo,2017-02-21,168,"[{""source2"": 76, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 68}, {""source2"": 20, ""action"": ""conversions""}]"
fa79c5af-d868-4951-97e2-3394626a5771,photo,2017-05-05,410,"[{""action"": ""views"", ""source1"": 80}, {""action"": ""conversions"", ""source1"": 55}, {""action"": ""views"", ""source1"": 10}, {""action"": ""conversions"", ""source1"": 98}]"
0879c8d0-ba0e-46e3-b738-bb218b91fd9b,photo,2017-03-08,267,"[{""action"": ""views"", ""source1"": 89}, {""source2"": 68, ""action"": ""conversions""}, {""source2"": 75, ""action"": ""views""}, {""action"": ""views"", ""source1"": 72}]"
2f0f935b-c5bc-4234-959f-8fae59af78a2,video,2017-04-17,0,"[{""action"": ""views"", ""source1"": 20}, {""action"": ""views"", ""source1"": 11}]"
1dd41ea6-bb3b-45f2-9135-7a778c25b7ad,video,2017-05-07,252,"[{""action"": ""conversions"", ""source1"": 56}, {""source2"": 34, ""action"": ""views""}]"
4677c07f-c3b2-4e0f-b043-25dc1151d1a0,photo,2017-02-20,355,"[{""action"": ""views"", ""source1"": 85}]"
dad810c7-5bc4-4dd2-a063-9f13becde864,photo,2017-03-19,908,"[{""action"": ""conversions"", ""source1"": 39}, {""action"": ""views"", ""source1"": 90}, {""source2"": 19, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 19}]"
321f6c1d-deed-451e-a3a9-a677d7592dda,photo,2017-03-11,958,"[{""action"": ""views"", ""source1"": 16}, {""action"": ""views"", ""source1"": 69}, {""source2"": 67, ""action"": ""views""}]"
2f0f935b-c5bc-4234-959f-8fae59af78a2,photo,2017-03-02,337,"[{""source2"": 38, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 47}]"
c3905d5d-df51-41d1-a4f9-07ce187698c2,photo,2017-05-09,824,[]
dec38eb1-69bb-465d-89a5-9414983af6c5,photo,2017-03-07,470,"[{""action"": ""conversions"", ""source1"": 76}]"
2ca79723-6e03-46a8-99e1-10473570cda8,photo,2017-02-19,52,"[{""action"": ""views"", ""source1"": 12}, {""source2"": 6, ""action"": ""views""}]"
422fe407-8113-43aa-97aa-ce984ab0cf63,photo,2017-03-10,199,"[{""action"": ""views"", ""source1"": 20}]"
f6e409ad-4208-464b-8dea-d770a78a92f7,video,2017-04-11,0,"[{""source2"": 45, ""action"": ""conversions""}, {""source2"": 1, ""action"": ""views""}]"
cf6eeb60-f993-4c78-bdd7-70160b56c4b0,photo,2017-04-08,171,[]
deae90f9-48b0-46c7-9823-9a3fcad573e2,photo,2017-05-16,530,"[{""action"": ""conversions"", ""source1"": 68}, {""action"": ""conversions"", ""source1"": 84}]"
53a7b62d-cb2a-4fd3-bd2e-5cfbda95de2f,photo,2017-03-02,66,"[{""action"": ""views"", ""source1"": 91}, {""source2"": 92, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 50}, {""source2"": 55, ""action"": ""views""}]"
e878ff01-693c-44d8-8fc9-8b81fd687f26,video,2017-03-22,844,"[{""action"": ""views"", ""source1"": 56}]"
15cb10c7-51f8-4cef-9ac0-f98b3033f6d3,photo,2017-02-25,448,"[{""source2"": 5, ""action"": ""conversions""}, {""source2"": 34, ""action"": ""views""}, {""source2"": 72, ""action"": ""views""}, {""source2"": 77, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 93}]"
3586c97f-8c23-4aaa-9632-43d7da8ecfdb,photo,2017-05-14,795,[]
b8d7d9e2-1fed-4497-a552-e42308b880cb,video,2017-03-19,248,"[{""source2"": 30, ""action"": ""views""}, {""source2"": 82, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 85}]"
d05bb497-ebf8-4967-a4d1-7715a4b8759c,photo,2017-04-09,667,"[{""action"": ""views"", ""source1"": 42}, {""action"": ""views"", ""source1"": 37}]"
ce351729-eff2-4725-80e2-5132b2bb6ce7,photo,2017-05-10,904,"[{""source2"": 36, ""action"": ""conversions""}, {""source2"": 76, ""action"": ""conversions""}]"
246e6ece-c300-477f-b5ac-e866a7c3b7d4,photo,2017-04-24,0,[]
ca1d3bb4-116e-4335-830b-53d1217a32dc,photo,2017-03-16,14,"[{""source2"": 56, ""action"": ""views""}, {""source2"": 55, ""action"": ""views""}]"
641e3f28-b352-4404-be0f-9090bc8d3ea6,photo,2017-03-20,327,[]
d8953814-acb7-4616-8e78-5260cb011a78,photo,2017-05-11,945,"[{""action"": ""conversions"", ""source1"": 48}, {""action"": ""views"", ""source1"": 30}, {""action"": ""views"", ""source1"": 37}, {""source2"": 4, ""action"": ""views""}, {""source2"": 9, ""action"": ""conversions""}]"
b8848588-23e2-40b6-b14e-f46d0f25ccc8,photo,2017-03-19,681,"[{""action"": ""conversions"", ""source1"": 27}, {""source2"": 97, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 55}, {""action"": ""conversions"", ""source1"": 2}]"
6f53e037-7ea6-4940-994f-a2c5a066ceac,video,2017-03-02,881,"[{""action"": ""conversions"", ""source1"": 17}, {""source2"": 66, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 51}, {""source2"": 79, ""action"": ""conversions""}]"
bf144896-649d-4b84-bdaa-5a045271e4b8,photo,2017-03-25,218,[]
0c8fb817-e1a6-45e8-a8c8-86070c143aa5,photo,2017-03-20,487,"[{""action"": ""conversions"", ""source1"": 2}, {""source2"": 44, ""action"": ""conversions""}]"
b5e448b0-30be-4190-82eb-5eecb8b53fa2,photo,2017-05-10,210,"[{""action"": ""views"", ""source1"": 34}, {""action"": ""views"", ""source1"": 44}, {""source2"": 20, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 90}]"
81845748-f0db-460d-8ac1-58fc8161a2eb,photo,2017-02-12,700,[]
925744a0-824b-4956-bc7f-5cafc2ca207f,video,2017-04-02,0,"[{""source2"": 83, ""action"": ""views""}, {""action"": ""views"", ""source1"": 38}, {""source2"": 94, ""action"": ""conversions""}]"
06dd6c6e-9a86-4035-846e-0462e6ab00c5,video,2017-02-25,154,"[{""source2"": 86, ""action"": ""views""}, {""source2"": 12, ""action"": ""conversions""}]"
c3b33fb3-ab5f-4112-96e0-f34af86e5754,video,2017-04-01,443,"[{""action"": ""views"", ""source1"": 76}, {""action"": ""conversions"", ""source1"": 72}, {""source2"": 47, ""action"": ""conversions""}]"
a222efaa-9b7b-4caf-b6ac-5f15902fea3e,video,2017-04-12,605,[]
20db1c47-a505-44bf-a453-6abd3e368a45,video,2017-04-02,27,"[{""action"": ""conversions"", ""source1"": 3}]"
4b4ac908-a0fd-41e3-9414-7984afa35519,video,2017-04-22,40,"[{""action"": ""conversions"", ""source1"": 38}, {""action"": ""views"", ""source1"": 96}, {""source2"": 74, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 23}]"
0082b942-9ebf-4c54-a2fa-1f3dabe33f2e,photo,2017-03-15,993,"[{""source2"": 17, ""action"": ""views""}, {""action"": ""views"", ""source1"": 4}, {""source2"": 85, ""action"": ""conversions""}, {""source2"": 95, ""action"": ""conversions""}]"
2f92b1d2-f152-4d90-b708-fd1ebc396cdd,video,2017-03-01,564,"[{""source2"": 14, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 6}, {""source2"": 10, ""action"": ""views""}, {""action"": ""views"", ""source1"": 41}, {""action"": ""views"", ""source1"": 67}]"
3b37e9ba-42a2-4009-8a68-7e85b293d27a,video,2017-05-12,117,"[{""source2"": 83, ""action"": ""views""}]"
602495c6-7dc3-413f-95bf-ee705a4dbaf4,photo,2017-04-12,96,[]
a22b660c-91ba-479e-aec8-e126ce5034da,photo,2017-05-04,0,[]
d575e7a5-11cb-49c5-8b84-81ac2906dbd4,photo,2017-04-17,730,"[{""action"": ""views"", ""source1"": 33}, {""source2"": 49, ""action"": ""views""}, {""action"": ""views"", ""source1"": 92}]"
b3ed96be-6fc8-4939-a545-d7cfe4dce8fa,video,2017-03-30,566,[]
00a898e7-785c-4116-ae92-73af13213213,video,2017-03-11,375,"[{""action"": ""conversions"", ""source1"": 58}, {""action"": ""views"", ""source1"": 98}]"
cd2d8c19-1edc-44dd-a713-7f208cdb1109,photo,2017-05-08,73,"[{""source2"": 38, ""action"": ""views""}, {""source2"": 94, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 18}, {""source2"": 98, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 8}]"
3ce2453e-48e0-4fea-8331-e83f789c3a57,photo,2017-02-11,28,[]
52b23a62-fb10-4b3f-89b7-e436ae5d0146,video,2017-03-09,634,[]
9818d614-c06c-47ca-8bcb-baf6dda0e835,video,2017-05-01,137,[]
928d53b9-9242-4e36-8fd7-58c790d2239c,photo,2017-03-20,457,"[{""action"": ""views"", ""source1"": 50}, {""action"": ""conversions"", ""source1"": 57}, {""source2"": 3, ""action"": ""conversions""}]"
0c8fb817-e1a6-45e8-a8c8-86070c143aa5,video,2017-02-12,317,"[{""action"": ""conversions"", ""source1"": 40}, {""source2"": 84, ""action"": ""views""}, {""action"": ""views"", ""source1"": 0}, {""source2"": 49, ""action"": ""conversions""}]"
aec2b869-e92a-4095-8864-a6634c8b6984,photo,2017-02-21,0,[]
7257df04-e1e3-4f15-ac27-04d3d0315316,video,2017-04-03,313,[]
d983029d-637d-4483-8c45-af23d824de37,video,2017-04-26,648,"[{""action"": ""conversions"", ""source1"": 86}, {""source2"": 95, ""action"": ""views""}]"
3cd51fd6-62f4-448c-b5d7-d4e53fce9035,video,2017-04-27,211,[]
2902643e-c5dc-454a-a6c1-1495278b08e8,video,2017-02-18,142,"[{""source2"": 22, ""action"": ""views""}, {""action"": ""views"", ""source1"": 84}, {""source2"": 45, ""action"": ""conversions""}, {""source2"": 89, ""action"": ""conversions""}]"
83f8fcd0-55c6-403c-952e-e23095a7fd4e,video,2017-02-26,642,[]
cc4d8216-b1ba-4396-9a56-07da7e51848a,video,2017-04-13,916,"[{""source2"": 74, ""action"": ""views""}, {""action"": ""views"", ""source1"": 2}, {""source2"": 26, ""action"": ""conversions""}]"
76ae8404-ab3e-4e21-aae7-551c0fc59b71,video,2017-05-02,937,"[{""source2"": 35, ""action"": ""views""}, {""source2"": 27, ""action"": ""views""}, {""action"": ""views"", ""source1"": 86}, {""action"": ""views"", ""source1"": 24}]"
90b63d59-72ed-4a54-a901-651f67a6d66a,photo,2017-04-21,939,"[{""action"": ""views"", ""source1"": 47}, {""source2"": 17, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 81}]"
d8953814-acb7-4616-8e78-5260cb011a78,video,2017-03-13,914,"[{""source2"": 21, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 63}, {""action"": ""conversions"", ""source1"": 86}, {""action"": ""conversions"", ""source1"": 66}]"
c15ea15c-2eb9-43d4-a782-a1d3f49acf78,photo,2017-05-10,0,"[{""action"": ""views"", ""source1"": 60}]"
55301e9c-a50d-4658-9235-74740d17585b,photo,2017-04-10,881,"[{""action"": ""conversions"", ""source1"": 45}, {""action"": ""views"", ""source1"": 17}, {""source2"": 91, ""action"": ""conversions""}, {""source2"": 79, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 75}]"
4300a10c-dadd-4dab-86e8-4fd97c80438c,video,2017-04-02,435,"[{""action"": ""conversions"", ""source1"": 18}, {""action"": ""views"", ""source1"": 86}]"
5c983bcd-17da-495c-b71b-75be113f00f8,photo,2017-05-05,398,"[{""source2"": 57, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 15}, {""action"": ""conversions"", ""source1"": 34}, {""action"": ""conversions"", ""source1"": 14}, {""action"": ""views"", ""source1"": 0}]"
9abd63e2-5e14-4ea7-b9e0-049c17776871,photo,2017-02-15,31,"[{""action"": ""conversions"", ""source1"": 11}, {""action"": ""conversions"", ""source1"": 51}]"
27b3c954-991c-4f41-874d-78d97d7b967e,video,2017-05-18,403,"[{""action"": ""views"", ""source1"": 54}, {""source2"": 13, ""action"": ""views""}]"
3a1e7b2d-a1b2-4070-b4ed-00ea2003c4ce,photo,2017-05-04,252,"[{""source2"": 8, ""action"": ""views""}, {""source2"": 3, ""action"": ""views""}, {""source2"": 38, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 67}, {""source2"": 54, ""action"": ""views""}]"
b954eba3-361a-44e8-b1a3-b22d5d2c766a,photo,2017-05-19,450,"[{""action"": ""views"", ""source1"": 75}, {""source2"": 91, ""action"": ""conversions""}]"
9fd302be-e2f7-4d4b-bbaa-4fd322536894,video,2017-03-09,666,"[{""source2"": 38, ""action"": ""views""}, {""source2"": 61, ""action"": ""conversions""}]"
c8f20833-f1fc-42cf-a5bb-67081e3afe6a,photo,2017-02-14,155,"[{""source2"": 82, ""action"": ""views""}, {""action"": ""views"", ""source1"": 62}, {""action"": ""conversions"", ""source1"": 62}, {""action"": ""views"", ""source1"": 13}, {""source2"": 14, ""action"": ""views""}]"
d1acf7bc-c45d-481c-aa5c-603315fae31d,photo,2017-03-22,0,"[{""action"": ""views"", ""source1"": 83}, {""action"": ""conversions"", ""source1"": 46}]"
899e8a5f-4d81-4de9-bbb0-0a790855b279,video,2017-04-10,642,"[{""action"": ""views"", ""source1"": 40}, {""source2"": 8, ""action"": ""conversions""}, {""action"": ""conversions"", ""source1"": 99}, {""action"": ""conversions"", ""source1"": 71}, {""source2"": 51, ""action"": ""conversions""}]"
c914d751-bec7-43cc-93a6-699421b4fe2e,photo,2017-02-12,222,"[{""action"": ""views"", ""source1"": 35}, {""source2"": 59, ""action"": ""views""}, {""action"": ""conversions"", ""source1"": 81}, {""source2"": 31, ""action"": ""conversions""}, {""source2"": 87, ""action"": ""conversions""}]"
b3ed96be-6fc8-4939-a545-d7cfe4dce8fa,video,2017-04-21,503,"[{""source2"": 97, ""action"": ""conversions""}]"
568bbe57-da5e-4078-92a3-1d0d89863b12,video,2017-04-28,219,"[{""action"": ""conversions"", ""source1"": 67}, {""action"": ""views"", ""source1"": 51}, {""action"": ""views"", ""source1"": 29}, {""action"": ""views"", ""source1"": 52}, {""source2"": 5, ""action"": ""views""}]"
2059ac46-2e63-45c8-88ad-3b0526e0d817,video,2017-05-01,637,"[{""action"": ""views"", ""source1"": 63}, {""action"": ""conversions"", ""source1"": 60}, {""source2"": 59, ""action"": ""views""}]"
a28d7189-86fa-4a26-a5e3-7aba7aed2827,photo,2017-05-02,660,"[{""action"": ""views"", ""source1"": 12}, {""action"": ""conversions"", ""source1"": 79}, {""action"": ""conversions"", ""source1"": 1}, {""action"": ""conversions"", ""source1"": 76}]"
65299e68-a0ea-4e14-b930-a3dcd8ed3418,video,2017-04-25,977,"[{""source2"": 26, ""action"": ""conversions""}, {""source2"": 28, ""action"": ""views""}, {""action"": ""views"", ""source1"": 47}, {""action"": ""conversions"", ""source1"": 75}, {""action"": ""views"", ""source1"": 5}]"
965d8fe3-9d64-495a-8e2e-efa116928d90,photo,2017-02-18,187,"[{""action"": ""views"", ""source1"": 38}, {""action"": ""conversions"", ""source1"": 41}, {""source2"": 54, ""action"": ""views""}]"
5fb98fe3-ad91-44ee-b568-c989e8fcdbe8,video,2017-04-28,752,[]
1dd41ea6-bb3b-45f2-9135-7a778c25b7ad,photo,2017-05-17,0,"[{""action"": ""conversions"", ""source1"": 46}, {""source2"": 60, ""action"": ""views""}]"
fb6385ea-e679-4f16-99af-fc3b11fb665f,video,2017-05-07,478,"[{""source2"": 59, ""action"": ""conversions""}]"
e747b428-616f-4f5d-9b50-7fa2adbee83b,video,2017-05-02,885,"[{""source2"": 2, ""action"": ""conversions""}, {""action"": ""views"", ""source1"": 53}, {""action"": ""views"", ""source1"": 73}, {""action"": ""views"", ""source1"": 79}]"
791d51db-e6a1-470d-83cd-2d3b717deb54,video,2017-03-25,135,"[{""action"": ""views"", ""source1"": 5}, {""action"": ""conversions"", ""source1"": 87}]"
7972e75f-8435-4960-b41e-6c6d962ac07a,video,2017-04-28,486,"[{""action"": ""conversions"", ""source1"": 17}, {""source2"": 6, ""action"": ""views""}, {""action"": ""views"", ""source1"": 51}, {""action"": ""views"", ""source1"": 54}]"
047168c5-edfd-4f9f-975e-d6d28292fc41,video,2017-03-20,226,"[{""source2"": 85, ""action"": ""views""}, {""source2"": 33, ""action"": ""views""}, {""source2"": 39, ""action"": ""views""}, {""action"": ""views"", ""source1"": 1}, {""action"": ""conversions"", ""source1"": 89}]"
26555cbc-efce-4453-995b-6e8535d0288f,photo,2017-03-30,201,"[{""action"": ""views"", ""source1"": 64}]"
