campaign_id,audience
14878aa4-bcf3-41f1-81fe-f3ead66bf1ed,AR_green_21-26
be76b150-e13d-4ac6-84fd-988644f06464,AR_green_24-29
2363bdb6-38e3-4ae3-9a7d-e41e883e3f20,AR_green_27-32
f09ff8f7-4c08-42f2-aa63-902273830f8b,AR_green_30-35
8932d10e-de1f-4334-90e7-b15ff8a022c0,AR_green_33-38
d117a9d6-9e9e-46db-8753-eda1fb6bb109,AR_green_36-41
27c1ad40-07aa-4ac6-8b23-51b2d72bdd31,AR_green_39-44
f7198f32-3b44-47b4-afc2-2aecd6b6813a,AR_green_42-47
a218a519-3bcc-42d1-8f6a-280b5e9b83e8,AR_green_45-50
f92b0b7d-6ce6-4fe8-926c-16cc9d0624d4,AR_green_48-53
b1518f45-22f9-4063-9258-bda54c9d3bec,AR_green_51-56
1dd7ab86-91a9-46d0-8a1e-b2f0575669ec,AR_green_54-59
41ac9782-0564-4eb2-8310-d57835adbeba,AR_green_57-62
40713e01-949c-4ee8-a9f8-b8cdd99f90e8,AR_green_60-65
7f9c3e08-2a9b-4a3a-9d26-8eb6758d339d,AR_green_63-68
8aaff2ac-e5a4-42a8-a3e1-2cc12aa237aa,AR_black_18-23
a6118bab-1874-49df-8be9-d8e195d85f24,AR_black_21-26
ad91cb3e-a22a-484c-a6bd-f7f26b7dfc2b,AR_black_24-29
e5ad132e-f1a5-4041-897d-f93a36979816,AR_black_27-32
3276d6d5-9b42-4d9e-bd0c-9f3509c7984a,AR_black_30-35
1f2d63ec-dbac-4709-be3a-1bd191e0344b,AR_black_33-38
911284f9-b77a-4f37-9193-c12f6dc08a74,AR_black_36-41
651d7d9c-f48b-4378-9133-263c24c37c18,AR_black_39-44
db8cae52-84c6-485c-8d7a-ee0097b9ba7c,AR_black_42-47
89248a67-eaa9-4858-8bae-46e56e4e4340,AR_black_45-50
68b04d74-0a91-4d16-8594-345b233a42e8,AR_black_48-53
b559ec6b-a088-480e-9610-4ab5ec17201e,AR_black_51-56
59b72833-1427-4e47-bffe-69e0bc335ebe,AR_black_54-59
4d8e5d6d-457b-4c00-be35-613d97c38601,AR_black_57-62
37b6e017-f639-4c6d-8408-cddfdd95329b,AR_black_60-65
1317ecb3-5c75-4fab-b0d2-ed1c351b4a2f,AR_black_63-68
bf37a795-fe72-4885-bf4e-916f7ff39b28,AR_white_18-23
3d50d7fe-5a40-4e1a-9342-55e00aee98b8,AR_white_21-26
fbf6228d-3334-44a2-b28c-ea1fcd4ed257,AR_white_24-29
6a1a1a36-c2f3-41bd-8a2c-5dc610ce3868,AR_white_27-32
83a040e1-b030-4a3a-b9f0-7bfb4fec3b87,AR_white_30-35
bddbc456-39e3-4bad-ac73-febd5f697f95,AR_white_33-38
e74887e8-8f21-4c01-ac8d-a9df1d3c975c,AR_white_36-41
92534136-0acc-4807-8889-d11dfe901262,AR_white_39-44
e3d55bf2-42e4-4825-86c1-4a159790a304,AR_white_42-47
9c605009-2035-46b9-ba5d-1321a28e2da2,AR_white_45-50
fda19f80-d698-4239-87af-3c424c7a607d,AR_white_48-53
5fa1994e-8fe6-4682-84e9-cca705d59d3d,AR_white_51-56
8bb19e8d-d1d5-4745-abe3-255dc02228ac,AR_white_54-59
b9c38db5-0a0e-4aed-9872-e2932a2d6416,AR_white_57-62
5139a359-ce2c-4c46-b818-76bd05ce643e,AR_white_60-65
dff169bc-20f5-49eb-b8ee-84e03670ef6b,AR_white_63-68
90ec82ba-6c65-4eba-8ba5-84f5fbd66fb4,AR_brown_18-23
2889379a-4130-4e0f-9e5c-b4c665ff1881,AR_brown_21-26
8ca9eb20-6833-43b3-9257-523805343d1f,AR_brown_24-29
c8b3f0f8-9b27-4b57-9fb7-55ebce513b91,AR_brown_27-32
b612455e-9735-4f7e-9195-0be604550f66,AR_brown_30-35
a5613bdf-7d3d-4768-b029-29145e6c0ff3,AR_brown_33-38
48984c39-bac6-48a3-b84d-379d213b7e94,AR_brown_36-41
56384a21-881f-4954-88da-869b47bec469,AR_brown_39-44
a1a51227-189d-4265-9a92-70b390e2f4ae,AR_brown_42-47
3ced58e5-c05b-49d5-bac7-2e298c1421fb,AR_brown_45-50
9f0df709-c8e2-4c8f-96f0-2c434f0caaa5,AR_brown_48-53
3947905b-fc23-4a25-8f93-c29299325007,AR_brown_51-56
6a7f72b4-7a78-403c-8d6b-35d61bd45eb8,AR_brown_54-59
d7bb0f8b-7d70-4eb2-bc35-095dcbd8a740,AR_brown_57-62
8a5d8222-9b65-42f5-a980-f5f546b9887a,AR_brown_60-65
b167bc8c-a8e7-4caa-a16f-acbc10b9f09c,AR_brown_63-68
25eb7e87-fab6-4a26-a751-9e726d94e7aa,AR_purple_18-23
ecce523e-54f2-4b7d-b266-9e8e76b4f0f3,AR_purple_21-26
545919c2-28ee-48d3-a037-9fe40cf465e0,AR_purple_24-29
2d9cedcd-c651-45e1-8f2a-07100a59f964,AR_purple_27-32
bc110edf-3813-48a4-b82b-e4b68605a1c8,AR_purple_30-35
b71e2850-ac71-4672-92e4-c1bc15bcb322,AR_purple_33-38
64ead503-6ca5-4168-9495-b30b102e3315,AR_purple_36-41
45f88e2d-00af-4122-9151-8e2051a089e4,AR_purple_39-44
cdc365e5-e5e4-43cc-82bc-6096d4db0a29,AR_purple_42-47
18d1123b-06d0-4b26-865b-096e9632fcda,AR_purple_45-50
edd3febe-d043-420b-a086-4214a7bcb661,AR_purple_48-53
e0d6af49-51f9-4fd4-90a0-f15a6d882110,AR_purple_51-56
e6798455-74d5-4a72-9971-da631b4b9edd,AR_purple_54-59
b0391449-4795-476a-bd3e-c7d4046af70f,AR_purple_57-62
878ef196-4010-4361-99f6-318fc042a625,AR_purple_60-65
fc97fc53-5b74-4b9d-a95c-4e1761814960,AR_purple_63-68
8ad7aed0-814c-48e2-a5ab-f255fb9afca9,AR_pink_18-23
7ad5fc53-3327-4f91-898c-f493358104bc,AR_pink_21-26
82b0fdb6-f1ee-40a6-b945-6860ee07b5d9,AR_pink_24-29
eab9fa44-86c3-494e-89b6-7fcfc8b757dc,AR_pink_27-32
7c6209a5-6465-4f1a-bad0-17b620d12ab1,AR_pink_30-35
dee10e44-1128-4f35-8cce-268f0424756c,AR_pink_33-38
0a204c05-5db7-423c-8e06-f206da8f0f60,AR_pink_36-41
06358213-dee3-4985-8d2c-da37cf6929fd,AR_pink_39-44
c8fa7974-226c-4759-b9b1-556957966df8,AR_pink_42-47
3eb4ee4e-3b07-4413-aef1-d73265c373f5,AR_pink_45-50
ee4802bd-208f-4366-a0a2-675c89a62bb2,AR_pink_48-53
4d5027ee-1793-4484-97e0-3b29138c9dbe,AR_pink_51-56
672c7b8a-623d-429c-9eb8-1069e36af790,AR_pink_54-59
d65e63a3-9502-4f4e-aa53-315bb86328cd,AR_pink_57-62
b0727a1e-b255-45ff-9523-0399895070fa,AR_pink_60-65
c5bf6c8c-5871-41d0-af1f-27c3cf4f8469,AR_pink_63-68
b753ff42-720d-4f81-b4d7-3f15dd7341af,AR_orange_18-23
6d735128-a3b8-48de-a8a6-e2c126819074,AR_orange_21-26
8d2a1107-6116-4354-8136-9ef9ded1b362,AR_orange_24-29
f3b55c7d-c1ad-4ec7-9df7-5e46965bf756,AR_orange_27-32
fa451823-6c86-474d-a860-c8e67cec0e8a,AR_orange_30-35
666a9b63-320b-4645-9086-a45df2b2853f,AR_orange_33-38
44e490e5-3f5e-4ff9-8e67-e27d1bf4a548,AR_orange_36-41
c3fea20c-b739-4e6a-9de2-79f82ed7c966,AR_orange_39-44
a3a15025-62cf-43ad-a0bf-47c57ca5514a,AR_orange_42-47
9988ce5a-4688-4483-b3c0-5a23ea8360cd,AR_orange_45-50
59b4b54e-f962-4cfa-bf71-f076ad4375d1,AR_orange_48-53
d7121f0c-81cb-4d76-950e-fe57b92b0376,AR_orange_51-56
8b5f6258-a3e0-41bb-9fda-65a632fe2bf9,AR_orange_54-59
ab5b00fa-be6c-4a65-94e4-a928eaffd634,AR_orange_57-62
1f7969b8-b48a-478e-a4be-06dbee03dad1,AR_orange_60-65
d10e5817-fa74-4d73-8b78-5656f74ad0dc,AR_orange_63-68
3b40fb2c-be30-4098-9b5b-78d0847f180b,CA_red_18-23
9ae28ffc-541d-4939-a5cb-53aa1b039132,CA_red_21-26
096b67c7-7886-4a66-9b04-e24b9eb5de15,CA_red_24-29
035644cb-fbdf-490b-8091-ed6860f9ff5f,CA_red_27-32
2c6fe8b1-775e-497f-a91c-06cdfcc15005,CA_red_30-35
bdebee54-f5ed-4b37-a47b-689bed3c3ec0,CA_red_33-38
f8dbb8cb-7679-4114-a2cd-ce480db7a9ce,CA_red_36-41
647dad69-135d-45e4-adf7-67077fa9646b,CA_red_39-44
6e7ff689-170f-4b9d-8b56-e08a4008c3f4,CA_red_42-47
2ca06a8a-a514-4213-8929-8ddc98a888d2,CA_red_45-50
52d1bf58-114f-4ce3-852d-4efc6c6b60c2,CA_red_48-53
f113618c-b049-4d01-b5c8-64971e2bff29,CA_red_51-56
04a99309-a3cb-4cbc-b093-5e81d475b0b5,CA_red_54-59
0f3f4d3d-213d-4cd3-94d7-1d65c317ad37,CA_red_57-62
8f82da2c-0b9c-4604-ad34-615a6e820b7f,CA_red_60-65
6a96a951-7411-473a-a0b4-0b675f0e17cf,CA_red_63-68
d751288e-2da2-49da-8be1-4957ae8757d3,CA_blue_18-23
c552725d-4718-458a-8eac-e629ff26bc4f,CA_blue_21-26
5c6aee8d-9ae4-4a6a-873b-55f3f791e7a2,CA_blue_24-29
b1bce361-a26a-4429-859c-170ac56a374e,CA_blue_27-32
ff8b8de5-8eb4-4545-8f40-e0c35d75b420,CA_blue_30-35
87d89e80-350f-47df-a7ff-54a594597cb9,CA_blue_33-38
633bf8eb-fa7c-419f-89aa-6ba21a57c080,CA_blue_36-41
30e8d31b-3e48-41e0-a3d5-a418a2cd24f8,CA_blue_39-44
b8313905-67cc-4bfe-b70c-473084466fe0,CA_blue_42-47
72ae41f0-da2e-4aac-a1bf-4598900436a3,CA_blue_45-50
c71681c3-919c-4e1d-adb4-fd9d05503a69,CA_blue_48-53
97301d80-b666-4574-9540-3665bfe40e50,CA_blue_51-56
80d67e0f-b40d-4e39-b30a-526d2f2efda2,CA_blue_54-59
ece63302-6547-43f8-9782-69d887361801,CA_blue_57-62
558c15b3-a504-4626-b001-a8f4c610618e,CA_blue_60-65
60536ad1-d376-47aa-8a43-cd8fc4f9c1b8,CA_blue_63-68
21bfb266-0322-4b30-b3bb-e35a9476639e,CA_green_18-23
a535578c-17b6-4a8a-a0e8-f7f4f1c32e9d,CA_green_21-26
46fc4e53-4713-4c92-b60d-0707c80eab78,CA_green_24-29
1383c9f8-843b-41fa-9d21-650368eba748,CA_green_27-32
31956177-f7c4-43cf-b08b-0337e946abf4,CA_green_30-35
58da0bfd-abda-463f-b1ce-0ce2bb486091,CA_green_33-38
0f169c35-6b0b-4311-a4fe-06fdd2a77fca,CA_green_36-41
8dcdbb99-f635-40dc-b923-7163dfd906c9,CA_green_39-44
41c06b68-581e-4bf6-8767-6a4ee5118c04,CA_green_42-47
ad41ebac-f37c-492f-9ec3-f9d77f7f151b,CA_green_45-50
108f9202-4c4c-4af7-87ab-3a2baa253b33,CA_green_48-53
03f5af9d-309d-47ea-a218-5df261292732,CA_green_51-56
36717486-4708-424c-be47-f38e23a4f552,CA_green_54-59
9e3be413-7e49-4715-97e0-2a06262e60fa,CA_green_57-62
e8ad2c53-2cdc-4bb9-8e37-d803be29c8fe,CA_green_60-65
341f4e4d-8cb1-4b90-8f98-fc3a2b8b4aee,CA_green_63-68
66837a67-1534-45ad-ab75-adb51b751b12,CA_black_18-23
f2ba0c0f-52b7-482c-9c85-30e89981f628,CA_black_21-26
d7fa98a5-4069-4b7c-a37c-bba574ce669d,CA_black_24-29
21d0c158-9300-44e4-bea5-f896145baf3a,CA_black_27-32
0eb60540-3ea3-402f-baef-2336d472880f,CA_black_30-35
585cc2f2-6a20-4bab-a421-acab496303fc,CA_black_33-38
c96a571a-4dd2-493f-86e2-017c4e1a7683,CA_black_36-41
898eb487-6db8-48f0-a3ee-60235d0705fe,CA_black_39-44
d870b159-2ef5-4802-b2fb-3eff0500d440,CA_black_42-47
cb7ca42a-15da-48f1-9c41-d24ac93b67b0,CA_black_45-50
b095f05c-8cd4-4840-ba16-a06c2a0bf525,CA_black_48-53
99c19c19-a3f3-47d7-9668-5e0fec53c1b4,CA_black_51-56
117215eb-85ff-4ea0-8c0e-21cda63dc02c,CA_black_54-59
974a8fe2-e7f2-41d2-884c-f16af730fde2,CA_black_57-62
be3493d3-7ecd-4385-b5fc-a4bb5e558bcc,CA_black_60-65
9faa5170-5d62-4ea0-a7f3-81632efddef4,CA_black_63-68
55e9cfd8-4247-4aca-957b-2280d954e7b0,CA_white_18-23
200220e9-6470-4141-ba02-07c253d5b128,CA_white_21-26
788623f0-4a00-4528-b5c0-36c51de11414,CA_white_24-29
47f6ec80-c700-4ac9-8723-7216bada5332,CA_white_27-32
7072733e-0f31-42eb-8ae0-bc6efcb8d2a2,CA_white_30-35
9797f129-323c-4dff-b2f9-0a6831cf0adb,CA_white_33-38
45db7cbe-e26c-449a-91a5-c7173f52bb35,CA_white_36-41
82a2627f-05a8-4543-b28e-bab5424dfe5d,CA_white_39-44
4993df23-d2a9-49ef-8d45-1f8345986044,CA_white_42-47
52fd20c7-5b72-4834-9bff-f09b7294ce3d,CA_white_45-50
1be5c44f-9603-469a-912d-c418aa9276b5,CA_white_48-53
1b9483bc-0a29-4965-ba4d-1eb41d71e1dd,CA_white_51-56
817b543a-0306-4cd9-9d44-82e94d618fa1,CA_white_54-59
117c3577-9146-4221-a3ca-dab6fe46e04f,CA_white_57-62
25440d80-9e10-42eb-ae91-05ac1e362dd5,CA_white_60-65
b63185ab-a2b8-4a15-8c08-b9d9bfc87992,CA_white_63-68
0e2874f4-14a6-4bd9-9ea9-dc9776d39a7b,CA_brown_18-23
64436d33-761b-41a9-b7a6-f051e88fa86f,CA_brown_21-26
09df8562-a570-4204-a75e-1747ff829303,CA_brown_24-29
33818b87-db3a-4a99-8876-40ca3e1a4508,CA_brown_27-32
b6e1200f-f7c3-4590-82da-73afc8228989,CA_brown_30-35
5a04e36c-3ac4-4ca2-9b4a-0122eb882d41,CA_brown_33-38
275c03c8-4f19-459d-b56c-fe15390ebf46,CA_brown_36-41
7b73bea6-f894-4982-99bd-46a3caf530c3,CA_brown_39-44
6914e835-c6ac-481c-bffa-a5decfb3b04a,CA_brown_42-47
c650ad29-ff0a-47d5-8aa9-70e6dfee8f7b,CA_brown_45-50
df296e0f-13f3-4e2c-b636-671d0d38c379,CA_brown_48-53
79275f98-d903-4ed4-afdb-74f86b3441dd,CA_brown_51-56
b9ba22b6-f0f6-4d4a-afe8-4c4fac6b1d99,CA_brown_54-59
6d6cac0f-3e53-4e50-b0e7-924abc099682,CA_brown_57-62
e31fd59b-156b-4251-95d1-ef3904d635ac,CA_brown_60-65
0ca6edc2-9c79-4598-b05f-fa109a69e482,CA_brown_63-68
cc47e758-35a8-417f-85d9-24a4790b6c7e,CA_purple_18-23
edbd6de8-46da-4f2c-8b0b-215a1953aafb,CA_purple_21-26
4adb31be-d20d-4128-b0ce-22cfb66b54a3,CA_purple_24-29
4b78f6c9-54fd-4bcc-9447-247a8c17b521,CA_purple_27-32
4a93e6fb-481a-4cc0-b97a-bc6f7f84b77e,CA_purple_30-35
f22195b5-72af-46e5-8260-859c05e2418c,CA_purple_33-38
5076ddb7-c550-4b7e-9e71-ff945641517e,CA_purple_36-41
8bda0bd1-c194-4c4a-913c-5ead413dc82d,CA_purple_39-44
27d201b3-2b83-4e7d-b67e-c2e5859f9fc1,CA_purple_42-47
249da4de-029e-4059-adfc-afe3abb0c089,CA_purple_45-50
eadbec33-d55e-4ad9-a43b-a88d03a53520,CA_purple_48-53
89b45568-26d4-411b-9e47-20c7e97911f1,CA_purple_51-56
b854c1f0-9330-41bc-b0e8-7bfaed9e9a5c,CA_purple_54-59
1bb27b69-d833-4f53-870c-af662dfb6f0d,CA_purple_57-62
9cc30715-014d-40e7-a71f-9ebc2afea6a7,CA_purple_60-65
5063b3a3-821b-42e1-a04b-a1c8cd1df606,CA_purple_63-68
c3336856-098a-41da-8fec-86be49c2da2a,CA_pink_18-23
d01ed0c5-0826-4b8f-abcc-e934c7f5357f,CA_pink_21-26
feeea2e3-b6cb-4244-b1ab-5b74f175e0fb,CA_pink_24-29
2b6db769-721c-42db-9f61-c74a3074b4d1,CA_pink_27-32
e5c4be20-5739-49bb-9fec-fe7e6e22ff93,CA_pink_30-35
3aa2bf46-b988-46de-8d47-36cf3dc3c24e,CA_pink_33-38
9d4731e6-0955-4ece-a9a7-b998dc0259d1,CA_pink_36-41
35bfd016-5741-4cd5-beee-9239f169031e,CA_pink_39-44
60897796-b680-4307-a51e-270b6b2bc79a,CA_pink_42-47
9abba069-7ecc-4f1f-bbf2-462957b94800,CA_pink_45-50
d6643eff-b067-4d63-b0db-7c1ea4e9903a,CA_pink_48-53
3485e2d6-697f-4188-ab47-487635f28606,CA_pink_51-56
10f0eb19-5900-4786-85b9-42ee1da36a0d,CA_pink_54-59
742e27b0-cc75-4797-b863-a9e2a7bfddd2,CA_pink_57-62
64a91123-64ab-4eeb-aa90-8fdad826902a,CA_pink_60-65
c1c9e6ca-6cc6-464d-b2f0-7fa485174883,CA_pink_63-68
e71f4522-3115-484d-8e4d-1ef473867873,CA_orange_18-23
596b0489-1e94-4e9b-a231-27a63ae4c932,CA_orange_21-26
a85470b7-a2f7-47ff-89dc-e5c7d6ea951e,CA_orange_24-29
df12f87f-b8f1-43a6-9265-94c7df9107e2,CA_orange_27-32
f66bf7c0-d1b4-47f1-91c7-8710df529834,CA_orange_30-35
df12618c-81b6-46f6-a43e-87bbd4c30882,CA_orange_33-38
05412e6d-7b1f-4aef-b855-d69bb9a97544,CA_orange_36-41
c5c003d3-64fd-4ae5-8fc8-1d0f24c91c40,CA_orange_39-44
b0ab59d3-889c-4927-8a90-0baaef866b62,CA_orange_42-47
0cafa248-1eb3-4842-a37e-572854b4e917,CA_orange_45-50
f582508f-fd07-4710-9cfe-24c1d53631de,CA_orange_48-53
91c37900-ff86-40c0-a554-7b9e718fe583,CA_orange_51-56
1969900e-cb11-4923-a0b6-7a96d2357fa9,CA_orange_54-59
5864bd5d-72d4-46f1-9845-6fc7a99ca131,CA_orange_57-62
b5bd8009-059e-42ea-9a02-29d08eef45d3,CA_orange_60-65
fbdc2fba-3dab-4234-9aa3-522632ea91b6,CA_orange_63-68
ac8b45d0-01c9-4a10-b915-f43d18aa46ca,CO_red_18-23
27668333-62f3-4dfb-a5c7-534588f67a83,CO_red_21-26
aa4c6b3e-0621-45fa-a124-70acd5719726,CO_red_24-29
cff0a2c7-edb4-40b0-9998-058e70d8ffad,CO_red_27-32
186ad60b-9d3d-4ab3-8a25-13ce5c59b940,CO_red_30-35
b01aed94-c7eb-40c1-bdcf-ed912abe8c1b,CO_red_33-38
3286d742-a064-43f1-a312-3a1ea18b3175,CO_red_36-41
1a86b721-6825-4e58-b291-c4e8b069dbb6,CO_red_39-44
d983029d-637d-4483-8c45-af23d824de37,CO_red_42-47
aa4ec6d4-892e-40d0-8364-010e767a58e6,CO_red_45-50
1eca0477-2a7d-46d5-8742-b16ae72b1559,CO_red_48-53
d6ceb1fb-3b20-4f74-b30a-a73de01ebd98,CO_red_51-56
8c2be9eb-84cc-43ad-a1d2-b41811679e76,CO_red_54-59
6d84130a-cdd7-44a9-bdd2-abb91e54acc3,CO_red_57-62
3cffd114-a486-4ff4-907a-26a528563219,CO_red_60-65
0df7593b-1d30-44cc-b4ef-2fd28f6dbff0,CO_red_63-68
348fe209-e79c-42de-8bb0-23af171e2425,CO_blue_18-23
c591e4d1-2d5e-44b1-b351-e13bbf3a312d,CO_blue_21-26
fbc846a9-e501-481e-a740-0f5e0ac472eb,CO_blue_24-29
982a920b-6206-406d-93df-81f096a19ab9,CO_blue_27-32
f5a93c98-a412-4ff7-9d03-af8852a913a1,CO_blue_30-35
791d51db-e6a1-470d-83cd-2d3b717deb54,CO_blue_33-38
c9041d9f-c44b-40d8-b3f5-0c4fb1d4c7b9,CO_blue_36-41
c32c6621-4d5a-47af-8e59-eff7f3715772,CO_blue_39-44
5b1379b5-ded5-4c24-8e95-99587b9ea631,CO_blue_42-47
563fc8e4-9991-46e7-9b12-2780af8ce8b0,CO_blue_45-50
f4aeadea-5fe8-4d59-a212-3d8ae266d306,CO_blue_48-53
aee9fd79-5e63-4ff6-b953-e0828904cb35,CO_blue_51-56
3223ab89-d025-4af6-af75-d34f48d0980f,CO_blue_54-59
ba6d066a-cf21-45a3-8351-fd9c65d1dd87,CO_blue_57-62
8e9fb4f5-3002-4658-afc6-34fa53338624,CO_blue_60-65
c1d13b94-d4f9-464b-8da7-039b134cd0eb,CO_blue_63-68
3861301a-477a-492b-a1bd-938c9ef4e575,CO_green_18-23
f1cae606-c6e0-4671-87a9-e0eca29d70e0,CO_green_21-26
38927ccd-42f4-4448-be83-102a49d4a33b,CO_green_24-29
1b74ecc8-cb09-4bb1-9e7c-011ab808c830,CO_green_27-32
f5302caf-e169-4c70-8508-984b5c025a60,CO_green_30-35
0eff90c6-b6c3-4322-96b9-7ed8aa429c7f,CO_green_33-38
8ea1af37-3f4c-4ded-8733-742e81914536,CO_green_36-41
29f22204-5a0d-465d-91d7-900b683dc398,CO_green_39-44
eba716e1-b005-478c-bdf1-a81ef3ba883c,CO_green_42-47
2d9992e2-f63b-4007-b9e8-c18933f12f55,CO_green_45-50
b5beab77-fa0a-453c-be37-bc13d39fd4d9,CO_green_48-53
3670d56e-b562-4b03-bc3e-d471ef150521,CO_green_51-56
10d3fd83-c630-4029-b5af-ed091795056b,CO_green_54-59
24cea751-7b45-447d-b4a0-8be5271dc2e6,CO_green_57-62
8c913ade-66c0-4604-abe4-adcc2d2a8901,CO_green_60-65
95be069e-07f0-4fd3-98f4-7ae5db99bb42,CO_green_63-68
f14126e3-0452-4087-a46e-8397b2f39122,CO_black_18-23
0a212b83-c1f9-4fc6-89a2-ae6899e4d982,CO_black_21-26
a4043c06-8fd9-4b15-b215-b3f444f87164,CO_black_24-29
0fbc8edd-7b53-471d-bec4-1f5f703873a2,CO_black_27-32
9d5be646-49cb-43c4-bb3d-250472be25e9,CO_black_30-35
cdb7dbae-73b8-4b33-b5d1-ffceeef291d3,CO_black_33-38
2a996f96-8bca-4db4-8f5f-ba0e4162d462,CO_black_36-41
0bf8097d-f6a0-4a4e-975b-31d27c48d63c,CO_black_39-44
d47169df-f2c8-4cfd-8eed-1e0abe6b0336,CO_black_42-47
6d7b7fcb-6714-4d99-a1d3-5638428db0c9,CO_black_45-50
d4f2c66a-5e7e-4932-89a9-2ea4d72a5a7a,CO_black_48-53
a3c8acbc-571f-4383-bfd5-c022f1d7c5cc,CO_black_51-56
fb43fbb0-8fce-4082-9850-eb5203c28a55,CO_black_54-59
25931781-d59b-4638-814b-b0000a0a546b,CO_black_57-62
2ac4ba8f-cc4f-4b8f-a7e3-facf63fa2975,CO_black_60-65
ee841280-fe16-429f-80a2-c064ab2a92a0,CO_black_63-68
56f74c19-8044-42ef-b667-0b1afa53db41,CO_white_18-23
946c0712-a63e-4516-a4b7-b954153d1ede,CO_white_21-26
63898471-769a-4e6a-8828-fab7f4ed18dc,CO_white_24-29
207bfefd-909c-4959-9b3c-8f03f11dca49,CO_white_27-32
aaf5c9c5-0514-4311-aa8c-e37944c8f8b1,CO_white_30-35
1d750602-c0a6-4325-8f87-3fc5b87a9e3c,CO_white_33-38
15187936-93ac-4b1d-8afb-cf55c00e6069,CO_white_36-41
08ad0b59-752b-4420-ad22-b5023ca39fa9,CO_white_39-44
da4718a3-5736-4a0b-b26b-a37c8d55ab3f,CO_white_42-47
cc902a25-573e-4712-83bb-70b9fd0f0a07,CO_white_45-50
414b4108-bf56-4593-9145-fa6f4da25b78,CO_white_48-53
bd6d811d-8be1-492f-bbfc-ac074bd39704,CO_white_51-56
427f423a-d896-407b-8d13-0add0b88bc06,CO_white_54-59
7a0be76a-b213-4ea1-aa2e-d39189ccb1e3,CO_white_57-62
95e3b4e3-e931-4a66-936f-17f58d9a1edc,CO_white_60-65
c1aa6be0-5281-4c6f-9f6e-bcd6f7cffdb7,CO_white_63-68
fc984cc1-e01b-4a12-ad08-bb12d381c1da,CO_brown_18-23
3ebffa27-692d-49c5-8b0f-2f856d8ccccc,CO_brown_21-26
1b46b9aa-957e-4100-81fb-fabc6b2c6176,CO_brown_24-29
806ed6d9-49ee-44cf-8a81-c51a27285ce0,CO_brown_27-32
c72b8c45-4837-42a6-9d45-6958ba9e183d,CO_brown_30-35
754a5fc6-cf9e-4742-a4f8-83b82e127541,CO_brown_33-38
c29c93d8-5cca-4f38-803c-790e7d61a28d,CO_brown_36-41
130a9dfe-e3dd-40c6-90ae-45e967812a18,CO_brown_39-44
f65f10ba-67e5-4ae7-bb34-936d7e5a88d3,CO_brown_42-47
81ea8b8e-6b7c-4278-b1f9-3e2916e1924d,CO_brown_45-50
fc2bbac8-8365-42f7-91e3-5d9e996d8f6d,CO_brown_48-53
e9e85cc7-6ca6-43cd-a815-4f59b8bb06b4,CO_brown_51-56
240b1af9-4320-4ae2-b796-b6ebc6b764d3,CO_brown_54-59
80b189bf-50f2-4b47-8222-c66667ea426d,CO_brown_57-62
e739321c-1e03-4ff5-903d-d54c06c331cd,CO_brown_60-65
a20cd439-8630-45b4-8d93-1c90b5299b96,CO_brown_63-68
f2ec3c10-4b04-4c10-82e2-e21974b350b6,CO_purple_18-23
befbfd40-b8fb-46ca-a410-c59240f85eab,CO_purple_21-26
5e39f164-c0ae-483f-87f9-768f788a0850,CO_purple_24-29
91014479-0e17-4c22-9957-30bb8fe9fe25,CO_purple_27-32
cb4811b7-2a58-4df5-b31e-8c6e57a281f6,CO_purple_30-35
3e1aa054-c4b8-41eb-97a6-6206f6e9e048,CO_purple_33-38
89ac2ae2-c8ad-4fd3-bd51-839c23281df2,CO_purple_36-41
c698b76b-298b-4cd0-be26-9536ec1afcf4,CO_purple_39-44
8f402ed5-8d0f-4331-8ff9-064cbd53cbe8,CO_purple_42-47
90fd6317-c91b-44d3-b874-99709a3b757a,CO_purple_45-50
65d1858d-f7d4-41eb-be21-e01670c932ed,CO_purple_48-53
85692d81-4f81-460b-96a2-d369514766ac,CO_purple_51-56
cf79ddb5-4ba9-42de-8186-c345db5604f6,CO_purple_54-59
7d9908de-588a-4218-8cd7-8de28933dbd6,CO_purple_57-62
11296a52-33d2-482e-bd46-9fa6d80ab14d,CO_purple_60-65
914bc0d2-a6a8-4032-ac64-4fbc2078d95e,CO_purple_63-68
9cc145ee-63b4-4d0e-bf5d-e520236c2b15,CO_pink_18-23
08e224ee-8e97-4d35-bb24-8b64a27c8072,CO_pink_21-26
7862e37d-15c8-465e-95b3-8610d21afa35,CO_pink_24-29
aabe65f2-42be-4a3f-a24e-aa1ea2ac0a87,CO_pink_27-32
e9f03bb7-f9bc-4c2e-b481-7e9b4c8517a4,CO_pink_30-35
09158d6b-8548-45a0-9b92-3b2dc9eccbf1,CO_pink_33-38
8fdef727-abda-4bbf-9044-f7fe34a3d22b,CO_pink_36-41
c3b12695-647e-4cf6-9f20-c3c34ac9e8e5,CO_pink_39-44
c1086f43-133a-4353-bd97-c41e5c01feac,CO_pink_42-47
5c64417e-3dfa-473e-9ce4-6289ebb8e12d,CO_pink_45-50
987d4dd2-e3e0-4979-8dee-55537cd3e8b4,CO_pink_48-53
5500ff0e-4f90-427d-9ccf-24d738a895d5,CO_pink_51-56
6b49eca7-11fb-48e9-ac06-c5316bf2ef33,CO_pink_54-59
